"peatland","date","wte","flag","year"
"S4",2021-06-13,428.52,"M",2021
"S4",2021-06-14,428.51,"M",2021
"S4",2021-06-15,428.51,"M",2021
"S4",2021-06-16,428.49,"M",2021
"S4",2021-06-17,428.48,"M",2021
"S4",2021-06-18,428.47,"M",2021
"S4",2021-06-19,428.47,"M",2021
"S4",2021-06-20,428.51,"M",2021
"S4",2021-06-21,428.51,"M",2021
"S4",2021-06-22,428.51,"M",2021
"S4",2021-06-23,428.51,"M",2021
"S4",2021-06-24,428.51,"M",2021
"S4",2021-06-25,428.5,"M",2021
"S4",2021-06-26,428.5,"M",2021
"S4",2021-06-27,428.49,"M",2021
"S4",2021-06-28,428.48,"M",2021
"S4",2021-06-29,428.48,"M",2021
"S4",2021-06-30,428.46,"M",2021
"S4",2021-07-01,428.45,"M",2021
"S4",2021-07-02,428.44,"M",2021
"S4",2021-07-03,428.42,"M",2021
"S4",2021-07-04,428.41,"M",2021
"S4",2021-07-05,428.4,"M",2021
"S4",2021-07-06,428.39,"M",2021
"S4",2021-07-07,428.38,"M",2021
"S4",2021-07-08,428.37,"M",2021
"S4",2021-07-09,428.35,"M",2021
"S4",2021-07-10,428.34,"M",2021
"S4",2021-07-11,428.32,"M",2021
"S4",2021-07-12,428.32,"M",2021
"S4",2021-07-13,NA,"M",2021
"S4",2021-07-14,NA,"M",2021
"S4",2021-07-15,NA,"M",2021
"S4",2021-07-16,NA,"M",2021
"S4",2021-07-17,NA,"M",2021
"S4",2021-07-18,NA,"M",2021
"S4",2021-07-19,NA,"M",2021
"S4",2021-07-20,NA,"M",2021
"S4",2021-07-21,NA,"M",2021
"S4",2021-07-22,NA,"M",2021
"S4",2021-07-23,NA,"M",2021
"S4",2021-07-24,NA,"M",2021
"S4",2021-07-25,NA,"M",2021
"S4",2021-07-26,NA,"M",2021
"S4",2021-07-27,NA,"M",2021
"S4",2021-07-28,NA,"M",2021
"S4",2021-07-29,NA,"M",2021
"S4",2021-07-30,NA,"M",2021
"S4",2021-07-31,NA,"M",2021
"S4",2021-08-01,NA,"M",2021
"S4",2021-08-02,NA,"M",2021
"S4",2021-08-03,NA,"M",2021
"S4",2021-08-04,NA,"M",2021
"S4",2021-08-05,NA,"M",2021
"S4",2021-08-06,NA,"M",2021
"S4",2021-08-07,NA,"M",2021
"S4",2021-08-08,NA,"M",2021
"S4",2021-08-09,NA,"M",2021
"S4",2021-08-10,NA,"M",2021
"S4",2021-08-11,NA,"M",2021
"S4",2021-08-12,NA,"M",2021
"S4",2021-08-13,NA,"M",2021
"S4",2021-08-14,NA,"M",2021
"S4",2021-08-15,NA,"M",2021
"S4",2021-08-16,NA,"M",2021
"S4",2021-08-17,NA,"M",2021
"S4",2021-08-18,NA,"M",2021
"S4",2021-08-19,NA,"M",2021
"S4",2021-08-20,NA,"M",2021
"S4",2021-08-21,NA,"M",2021
"S4",2021-08-22,NA,"M",2021
"S4",2021-08-23,NA,"M",2021
"S4",2021-08-24,NA,"M",2021
"S4",2021-08-25,NA,"M",2021
"S4",2021-08-26,NA,"M",2021
"S4",2021-08-27,NA,"M",2021
"S4",2021-08-28,NA,"M",2021
"S4",2021-08-29,NA,"M",2021
"S4",2021-08-30,NA,"M",2021
"S4",2021-08-31,NA,"M",2021
"S4",2021-09-01,NA,"M",2021
"S4",2021-09-02,NA,"M",2021
"S4",2021-09-03,NA,"M",2021
"S4",2021-09-04,NA,"M",2021
"S4",2021-09-05,NA,"M",2021
"S4",2021-09-06,NA,"M",2021
"S4",2021-09-07,NA,"M",2021
"S4",2021-09-08,NA,"M",2021
"S4",2021-09-09,NA,"M",2021
"S4",2021-09-10,NA,"M",2021
"S4",2021-09-11,NA,"M",2021
"S4",2021-09-12,NA,"M",2021
"S4",2021-09-13,NA,"M",2021
"S4",2021-09-14,NA,"M",2021
"S4",2021-09-15,NA,"M",2021
"S4",2021-09-16,NA,"M",2021
"S4",2021-09-17,NA,"M",2021
"S4",2021-09-18,NA,"M",2021
"S4",2021-09-19,NA,"M",2021
"S4",2021-09-20,NA,"M",2021
"S4",2021-09-21,NA,"M",2021
"S4",2021-09-22,NA,"M",2021
"S4",2021-09-23,NA,"M",2021
"S4",2021-09-24,NA,"M",2021
"S4",2021-09-25,NA,"M",2021
"S4",2021-09-26,NA,"M",2021
"S4",2021-09-27,NA,"M",2021
"S4",2021-09-28,NA,"M",2021
"S4",2021-09-29,NA,"M",2021
"S4",2021-09-30,NA,"M",2021
"S4",2021-10-01,NA,"M",2021
"S4",2021-10-02,NA,"M",2021
"S4",2021-10-03,NA,"M",2021
"S4",2021-10-04,NA,"M",2021
"S4",2021-10-05,NA,"M",2021
"S4",2021-10-06,NA,"M",2021
"S4",2021-10-07,NA,"M",2021
"S4",2021-10-08,NA,"M",2021
"S4",2021-10-09,NA,"M",2021
"S4",2021-10-10,NA,"M",2021
"S4",2021-10-11,NA,"M",2021
"S4",2021-10-12,NA,"M",2021
"S4",2021-10-13,NA,"M",2021
"S4",2021-10-14,NA,"M",2021
"S4",2021-10-15,NA,"M",2021
"S4",2021-10-16,NA,"M",2021
"S4",2021-10-17,NA,"M",2021
"S4",2021-10-18,NA,"M",2021
"S4",2021-10-19,NA,"M",2021
"S4",2021-10-20,NA,"M",2021
"S4",2021-10-21,NA,"M",2021
"S4",2021-10-22,NA,"M",2021
"S4",2021-10-23,NA,"M",2021
"S4",2021-10-24,NA,"M",2021
"S4",2021-10-25,NA,"M",2021
"S4",2021-10-26,NA,"M",2021
"S4",2021-10-27,NA,"M",2021
"S4",2021-10-28,NA,"M",2021
"S4",2021-10-29,NA,"M",2021
"S4",2021-10-30,NA,"M",2021
"S4",2021-10-31,NA,"M",2021
"S4",2021-11-01,NA,"M",2021
"S4",2021-11-02,NA,"M",2021
"S4",2021-11-03,NA,"M",2021
"S4",2021-11-04,NA,"M",2021
"S4",2021-11-05,NA,"M",2021
"S4",2021-11-06,NA,"M",2021
"S4",2021-11-07,NA,"M",2021
"S4",2021-11-08,NA,"M",2021
"S4",2021-11-09,NA,"M",2021
"S4",2021-11-10,NA,"M",2021
"S4",2021-11-11,NA,"M",2021
"S4",2021-11-12,NA,"M",2021
"S4",2021-11-13,NA,"M",2021
"S4",2021-11-14,NA,"M",2021
"S4",2021-11-15,NA,"M",2021
"S4",2021-11-16,NA,"M",2021
"S4",2021-11-17,NA,"M",2021
"S4",2021-11-18,NA,"M",2021
"S4",2021-11-19,NA,"M",2021
"S4",2021-11-20,NA,"M",2021
"S4",2021-11-21,NA,"M",2021
"S4",2021-11-22,NA,"M",2021
"S4",2021-11-23,NA,"M",2021
"S4",2021-11-24,NA,"M",2021
"S4",2021-11-25,NA,"M",2021
"S4",2021-11-26,NA,"M",2021
"S4",2021-11-27,NA,"M",2021
"S4",2021-11-28,NA,"M",2021
"S4",2021-11-29,NA,"M",2021
"S4",2021-11-30,NA,"M",2021
"S4",2021-12-01,NA,"M",2021
"S4",2021-12-02,NA,"M",2021
"S4",2021-12-03,NA,"M",2021
"S4",2021-12-04,NA,"M",2021
"S4",2021-12-05,NA,"M",2021
"S4",2021-12-06,NA,"M",2021
"S4",2021-12-07,NA,"M",2021
"S4",2021-12-08,NA,"M",2021
"S4",2021-12-09,NA,"M",2021
"S4",2021-12-10,NA,"M",2021
"S4",2021-12-11,NA,"M",2021
"S4",2021-12-12,NA,"M",2021
"S4",2021-12-13,NA,"M",2021
"S4",2021-12-14,NA,"M",2021
"S4",2021-12-15,NA,"M",2021
"S4",2021-12-16,NA,"M",2021
"S4",2021-12-17,NA,"M",2021
"S4",2021-12-18,NA,"M",2021
"S4",2021-12-19,NA,"M",2021
"S4",2021-12-20,NA,"M",2021
"S4",2021-12-21,NA,"M",2021
"S4",2021-12-22,NA,"M",2021
"S4",2021-12-23,NA,"M",2021
"S4",2021-12-24,NA,"M",2021
"S4",2021-12-25,NA,"M",2021
"S4",2021-12-26,NA,"M",2021
"S4",2021-12-27,NA,"M",2021
"S4",2021-12-28,NA,"M",2021
"S4",2021-12-29,NA,"M",2021
"S4",2021-12-30,NA,"M",2021
"S4",2021-12-31,NA,"M",2021
"S5",2017-01-02,423.5,"M",2017
"S5",2017-01-03,423.5,"M",2017
"S5",2017-01-04,423.5,"M",2017
"S5",2017-01-05,423.5,"M",2017
"S5",2017-01-06,423.5,"M",2017
"S5",2017-01-07,423.5,"M",2017
"S5",2017-01-08,423.5,"M",2017
"S5",2017-01-09,423.49,"M",2017
"S5",2017-01-10,423.49,"M",2017
"S5",2017-01-11,423.49,"M",2017
"S5",2017-01-12,423.49,"M",2017
"S5",2017-01-13,423.49,"M",2017
"S5",2017-01-14,423.49,"M",2017
"S5",2017-01-15,423.49,"M",2017
"S5",2017-01-16,423.49,"M",2017
"S5",2017-01-17,423.49,"M",2017
"S5",2017-01-18,423.49,"M",2017
"S5",2017-01-19,423.49,"M",2017
"S5",2017-01-20,423.49,"M",2017
"S5",2017-01-21,423.49,"M",2017
"S5",2017-01-22,423.5,"M",2017
"S5",2017-01-23,423.5,"M",2017
"S5",2017-01-24,423.5,"M",2017
"S5",2017-01-25,423.5,"M",2017
"S5",2017-01-26,423.5,"M",2017
"S5",2017-01-27,423.5,"M",2017
"S5",2017-01-28,423.49,"M",2017
"S5",2017-01-29,423.49,"M",2017
"S5",2017-01-30,423.49,"M",2017
"S5",2017-01-31,423.49,"M",2017
"S5",2017-02-01,423.49,"M",2017
"S5",2017-02-02,423.49,"M",2017
"S5",2017-02-03,423.49,"M",2017
"S5",2017-02-04,423.49,"M",2017
"S5",2017-02-05,423.49,"M",2017
"S5",2017-02-06,423.49,"M",2017
"S5",2017-02-07,423.49,"M",2017
"S5",2017-02-08,423.48,"M",2017
"S5",2017-02-09,423.48,"M",2017
"S5",2017-02-10,423.48,"M",2017
"S5",2017-02-11,423.48,"M",2017
"S5",2017-02-12,423.48,"M",2017
"S5",2017-02-13,423.48,"M",2017
"S5",2017-02-14,423.48,"M",2017
"S5",2017-02-15,423.48,"M",2017
"S5",2017-02-16,423.48,"M",2017
"S5",2017-02-17,423.48,"M",2017
"S5",2017-02-18,423.48,"M",2017
"S5",2017-02-19,423.48,"M",2017
"S5",2017-02-20,423.54,"M",2017
"S5",2017-02-21,423.56,"M",2017
"S5",2017-02-22,423.6,"M",2017
"S5",2017-02-23,423.64,"M",2017
"S5",2017-02-24,423.65,"M",2017
"S5",2017-02-25,423.65,"M",2017
"S5",2017-02-26,423.65,"M",2017
"S5",2017-02-27,423.64,"M",2017
"S5",2017-02-28,423.63,"M",2017
"S5",2017-03-01,423.62,"M",2017
"S5",2017-03-02,423.61,"M",2017
"S5",2017-03-03,423.6,"M",2017
"S5",2017-03-04,423.59,"M",2017
"S5",2017-03-05,423.57,"M",2017
"S5",2017-03-06,423.6,"M",2017
"S5",2017-03-07,423.6,"M",2017
"S5",2017-03-08,423.6,"M",2017
"S5",2017-03-09,423.6,"M",2017
"S5",2017-03-10,423.6,"M",2017
"S5",2017-03-11,423.59,"M",2017
"S5",2017-03-12,423.59,"M",2017
"S5",2017-03-13,423.58,"M",2017
"S5",2017-03-14,423.57,"M",2017
"S5",2017-03-15,423.56,"M",2017
"S5",2017-03-16,423.56,"M",2017
"S5",2017-03-17,423.55,"M",2017
"S5",2017-03-18,423.55,"M",2017
"S5",2017-03-19,423.55,"M",2017
"S5",2017-03-20,423.57,"M",2017
"S5",2017-03-21,423.57,"M",2017
"S5",2017-03-22,423.57,"M",2017
"S5",2017-03-23,423.6,"M",2017
"S5",2017-03-24,423.61,"M",2017
"S5",2017-03-25,423.64,"M",2017
"S5",2017-03-26,423.71,"M",2017
"S5",2017-03-27,423.73,"M",2017
"S5",2017-03-28,423.73,"M",2017
"S5",2017-03-29,423.71,"M",2017
"S5",2017-03-30,423.71,"M",2017
"S5",2017-03-31,423.7,"M",2017
"S5",2017-04-01,423.69,"M",2017
"S5",2017-04-02,423.68,"M",2017
"S5",2017-04-03,423.68,"M",2017
"S5",2017-04-04,423.67,"M",2017
"S5",2017-04-05,423.66,"M",2017
"S5",2017-04-06,423.64,"M",2017
"S5",2017-04-07,423.64,"M",2017
"S5",2017-04-08,423.63,"M",2017
"S5",2017-04-09,423.62,"M",2017
"S5",2017-04-10,423.61,"M",2017
"S5",2017-04-11,423.6,"M",2017
"S5",2017-04-12,423.6,"M",2017
"S5",2017-04-13,423.59,"M",2017
"S5",2017-04-14,423.59,"M",2017
"S5",2017-04-15,423.59,"M",2017
"S5",2017-04-16,423.59,"M",2017
"S5",2017-04-17,423.58,"M",2017
"S5",2017-04-18,423.67,"M",2017
"S5",2017-04-19,423.67,"M",2017
"S5",2017-04-20,423.66,"M",2017
"S5",2017-04-21,423.66,"M",2017
"S5",2017-04-22,423.64,"M",2017
"S5",2017-04-23,423.63,"M",2017
"S5",2017-04-24,423.62,"M",2017
"S5",2017-04-25,423.61,"M",2017
"S5",2017-04-26,423.61,"M",2017
"S5",2017-04-27,423.6,"M",2017
"S5",2017-04-28,423.6,"M",2017
"S5",2017-04-29,423.61,"M",2017
"S5",2017-04-30,423.61,"M",2017
"S5",2017-05-01,423.62,"M",2017
"S5",2017-05-02,423.64,"M",2017
"S5",2017-05-03,423.63,"M",2017
"S5",2017-05-04,423.62,"M",2017
"S5",2017-05-05,423.6,"M",2017
"S5",2017-05-06,423.6,"M",2017
"S5",2017-05-07,423.59,"M",2017
"S5",2017-05-08,423.58,"M",2017
"S5",2017-05-09,423.57,"M",2017
"S5",2017-05-10,423.57,"M",2017
"S5",2017-05-11,423.57,"M",2017
"S5",2017-05-12,423.56,"M",2017
"S5",2017-05-13,423.55,"M",2017
"S5",2017-05-14,423.55,"M",2017
"S5",2017-05-15,423.54,"M",2017
"S5",2017-05-16,423.55,"M",2017
"S5",2017-05-17,423.55,"M",2017
"S5",2017-05-18,423.55,"M",2017
"S5",2017-05-19,423.54,"M",2017
"S5",2017-05-20,423.54,"M",2017
"S5",2017-05-21,423.55,"M",2017
"S5",2017-05-22,423.55,"M",2017
"S5",2017-05-23,423.55,"M",2017
"S5",2017-05-24,423.55,"M",2017
"S5",2017-05-25,423.54,"M",2017
"S5",2017-05-26,423.54,"M",2017
"S5",2017-05-27,423.53,"M",2017
"S5",2017-05-28,423.54,"M",2017
"S5",2017-05-29,423.54,"M",2017
"S5",2017-05-30,423.53,"M",2017
"S5",2017-05-31,423.53,"M",2017
"S5",2017-06-01,423.53,"M",2017
"S5",2017-06-02,423.52,"M",2017
"S5",2017-06-03,423.52,"M",2017
"S5",2017-06-04,423.51,"M",2017
"S5",2017-06-05,423.51,"M",2017
"S5",2017-06-06,423.5,"M",2017
"S5",2017-06-07,423.5,"M",2017
"S5",2017-06-08,423.5,"M",2017
"S5",2017-06-09,423.5,"M",2017
"S5",2017-06-10,423.49,"M",2017
"S5",2017-06-11,423.5,"M",2017
"S5",2017-06-12,423.49,"M",2017
"S5",2017-06-13,423.53,"M",2017
"S5",2017-06-14,423.55,"M",2017
"S5",2017-06-15,423.54,"M",2017
"S5",2017-06-16,423.55,"M",2017
"S5",2017-06-17,423.55,"M",2017
"S5",2017-06-18,423.55,"M",2017
"S5",2017-06-19,423.54,"M",2017
"S5",2017-06-20,423.54,"M",2017
"S5",2017-06-21,423.53,"M",2017
"S5",2017-06-22,423.54,"M",2017
"S5",2017-06-23,423.53,"M",2017
"S5",2017-06-24,423.52,"M",2017
"S5",2017-06-25,423.54,"M",2017
"S5",2017-06-26,423.54,"M",2017
"S5",2017-06-27,423.54,"M",2017
"S5",2017-06-28,423.53,"M",2017
"S5",2017-06-29,423.53,"M",2017
"S5",2017-06-30,423.53,"M",2017
"S5",2017-07-01,423.53,"M",2017
"S5",2017-07-02,423.52,"M",2017
"S5",2017-07-03,423.52,"M",2017
"S5",2017-07-04,423.51,"M",2017
"S5",2017-07-05,423.51,"M",2017
"S5",2017-07-06,423.52,"M",2017
"S5",2017-07-07,423.52,"M",2017
"S5",2017-07-08,423.51,"M",2017
"S5",2017-07-09,423.53,"M",2017
"S5",2017-07-10,423.53,"M",2017
"S5",2017-07-11,423.52,"M",2017
"S5",2017-07-12,423.52,"M",2017
"S5",2017-07-13,423.52,"M",2017
"S5",2017-07-14,423.52,"M",2017
"S5",2017-07-15,423.51,"M",2017
"S5",2017-07-16,423.51,"M",2017
"S5",2017-07-17,423.5,"M",2017
"S5",2017-07-18,423.51,"M",2017
"S5",2017-07-19,423.5,"M",2017
"S5",2017-07-20,423.5,"M",2017
"S5",2017-07-21,423.52,"M",2017
"S5",2017-07-22,423.52,"M",2017
"S5",2017-07-23,423.51,"M",2017
"S5",2017-07-24,423.51,"M",2017
"S5",2017-07-25,423.5,"M",2017
"S5",2017-07-26,423.5,"M",2017
"S5",2017-07-27,423.49,"M",2017
"S5",2017-07-28,423.49,"M",2017
"S5",2017-07-29,423.48,"M",2017
"S5",2017-07-30,423.47,"M",2017
"S5",2017-07-31,423.46,"M",2017
"S5",2017-08-01,423.46,"M",2017
"S5",2017-08-02,423.46,"M",2017
"S5",2017-08-03,423.46,"M",2017
"S5",2017-08-04,423.46,"M",2017
"S5",2017-08-05,423.47,"M",2017
"S5",2017-08-06,423.47,"M",2017
"S5",2017-08-07,423.46,"M",2017
"S5",2017-08-08,423.46,"M",2017
"S5",2017-08-09,423.48,"M",2017
"S5",2017-08-10,423.48,"M",2017
"S5",2017-08-11,423.48,"M",2017
"S5",2017-08-12,423.47,"M",2017
"S5",2017-08-13,423.46,"M",2017
"S5",2017-08-14,423.46,"M",2017
"S5",2017-08-15,423.46,"M",2017
"S5",2017-08-16,423.48,"M",2017
"S5",2017-08-17,423.51,"M",2017
"S5",2017-08-18,423.51,"M",2017
"S5",2017-08-19,423.51,"M",2017
"S5",2017-08-20,423.5,"M",2017
"S5",2017-08-21,423.49,"M",2017
"S5",2017-08-22,423.48,"M",2017
"S5",2017-08-23,423.48,"M",2017
"S5",2017-08-24,423.48,"M",2017
"S5",2017-08-25,423.47,"M",2017
"S5",2017-08-26,423.5,"M",2017
"S5",2017-08-27,423.5,"M",2017
"S5",2017-08-28,423.5,"M",2017
"S5",2017-08-29,423.5,"M",2017
"S5",2017-08-30,423.5,"M",2017
"S5",2017-08-31,423.49,"M",2017
"S5",2017-09-01,423.49,"M",2017
"S5",2017-09-02,423.49,"M",2017
"S5",2017-09-03,423.49,"M",2017
"S5",2017-09-04,423.49,"M",2017
"S5",2017-09-05,423.49,"M",2017
"S5",2017-09-06,423.49,"M",2017
"S5",2017-09-07,423.49,"M",2017
"S5",2017-09-08,423.48,"M",2017
"S5",2017-09-09,423.48,"M",2017
"S5",2017-09-10,423.47,"M",2017
"S5",2017-09-11,423.47,"M",2017
"S5",2017-09-12,423.46,"M",2017
"S5",2017-09-13,423.46,"M",2017
"S5",2017-09-14,423.51,"M",2017
"S5",2017-09-15,423.54,"M",2017
"S5",2017-09-16,423.54,"M",2017
"S5",2017-09-17,423.54,"M",2017
"S5",2017-09-18,423.53,"M",2017
"S5",2017-09-19,423.52,"M",2017
"S5",2017-09-20,423.54,"M",2017
"S5",2017-09-21,423.53,"M",2017
"S5",2017-09-22,423.53,"M",2017
"S5",2017-09-23,423.52,"M",2017
"S5",2017-09-24,423.55,"M",2017
"S5",2017-09-25,423.56,"M",2017
"S5",2017-09-26,423.56,"M",2017
"S5",2017-09-27,423.56,"M",2017
"S5",2017-09-28,423.56,"M",2017
"S5",2017-09-29,423.56,"M",2017
"S5",2017-09-30,423.56,"M",2017
"S5",2017-10-01,423.56,"M",2017
"S5",2017-10-02,423.57,"M",2017
"S5",2017-10-03,423.58,"M",2017
"S5",2017-10-04,423.58,"M",2017
"S5",2017-10-05,423.58,"M",2017
"S5",2017-10-06,423.58,"M",2017
"S5",2017-10-07,423.57,"M",2017
"S5",2017-10-08,423.56,"M",2017
"S5",2017-10-09,423.55,"M",2017
"S5",2017-10-10,423.54,"M",2017
"S5",2017-10-11,423.54,"M",2017
"S5",2017-10-12,423.53,"M",2017
"S5",2017-10-13,423.53,"M",2017
"S5",2017-10-14,423.53,"M",2017
"S5",2017-10-15,423.53,"M",2017
"S5",2017-10-16,423.53,"M",2017
"S5",2017-10-17,423.53,"M",2017
"S5",2017-10-18,423.53,"M",2017
"S5",2017-10-19,423.53,"M",2017
"S5",2017-10-20,423.53,"M",2017
"S5",2017-10-21,423.53,"M",2017
"S5",2017-10-22,423.54,"M",2017
"S5",2017-10-23,423.53,"M",2017
"S5",2017-10-24,423.53,"M",2017
"S5",2017-10-25,423.53,"M",2017
"S5",2017-10-26,423.53,"M",2017
"S5",2017-10-27,423.53,"M",2017
"S5",2017-10-28,423.53,"M",2017
"S5",2017-10-29,423.54,"M",2017
"S5",2017-10-30,423.54,"M",2017
"S5",2017-10-31,423.54,"M",2017
"S5",2017-11-01,423.54,"M",2017
"S5",2017-11-02,423.54,"M",2017
"S5",2017-11-03,423.54,"M",2017
"S5",2017-11-04,423.55,"M",2017
"S5",2017-11-05,423.55,"M",2017
"S5",2017-11-06,423.55,"M",2017
"S5",2017-11-07,423.55,"M",2017
"S5",2017-11-08,423.54,"M",2017
"S5",2017-11-09,423.54,"M",2017
"S5",2017-11-10,423.54,"M",2017
"S5",2017-11-11,423.54,"M",2017
"S5",2017-11-12,423.53,"M",2017
"S5",2017-11-13,423.53,"M",2017
"S5",2017-11-14,423.54,"M",2017
"S5",2017-11-15,423.54,"M",2017
"S5",2017-11-16,423.54,"M",2017
"S5",2017-11-17,423.54,"M",2017
"S5",2017-11-18,423.54,"M",2017
"S5",2017-11-19,423.54,"M",2017
"S5",2017-11-20,423.54,"M",2017
"S5",2017-11-21,423.54,"M",2017
"S5",2017-11-22,423.54,"M",2017
"S5",2017-11-23,423.53,"M",2017
"S5",2017-11-24,423.53,"M",2017
"S5",2017-11-25,423.53,"M",2017
"S5",2017-11-26,423.53,"M",2017
"S5",2017-11-27,423.53,"M",2017
"S5",2017-11-28,423.53,"M",2017
"S5",2017-11-29,423.53,"M",2017
"S5",2017-11-30,423.53,"M",2017
"S5",2017-12-01,423.53,"M",2017
"S5",2017-12-02,423.53,"M",2017
"S5",2017-12-03,423.53,"M",2017
"S5",2017-12-04,423.54,"M",2017
"S5",2017-12-05,423.53,"M",2017
"S5",2017-12-06,423.53,"M",2017
"S5",2017-12-07,423.53,"M",2017
"S5",2017-12-08,423.53,"M",2017
"S5",2017-12-09,423.53,"M",2017
"S5",2017-12-10,423.53,"M",2017
"S5",2017-12-11,423.53,"M",2017
"S5",2017-12-12,423.52,"M",2017
"S5",2017-12-13,423.52,"M",2017
"S5",2017-12-14,423.52,"M",2017
"S5",2017-12-15,423.52,"M",2017
"S5",2017-12-16,423.52,"M",2017
"S5",2017-12-17,423.52,"M",2017
"S5",2017-12-18,423.51,"M",2017
"S5",2017-12-19,423.51,"M",2017
"S5",2017-12-20,423.51,"M",2017
"S5",2017-12-21,423.51,"M",2017
"S5",2017-12-22,423.51,"M",2017
"S5",2017-12-23,423.5,"M",2017
"S5",2017-12-24,423.5,"M",2017
"S5",2017-12-25,423.5,"M",2017
"S5",2017-12-26,423.5,"M",2017
"S5",2017-12-27,423.5,"M",2017
"S5",2017-12-28,423.5,"M",2017
"S5",2017-12-29,423.49,"M",2017
"S5",2017-12-30,423.49,"M",2017
"S5",2017-12-31,423.49,"M",2017
"S5",2018-01-01,423.49,"M",2017
"S5",2018-01-02,423.49,"M",2018
"S5",2018-01-03,423.49,"M",2018
"S5",2018-01-04,423.48,"M",2018
"S5",2018-01-05,423.48,"M",2018
"S5",2018-01-06,423.48,"M",2018
"S5",2018-01-07,423.48,"M",2018
"S5",2018-01-08,423.47,"M",2018
"S5",2018-01-09,423.47,"M",2018
"S5",2018-01-10,423.47,"M",2018
"S5",2018-01-11,423.47,"M",2018
"S5",2018-01-12,423.47,"M",2018
"S5",2018-01-13,423.47,"M",2018
"S5",2018-01-14,423.47,"M",2018
"S5",2018-01-15,423.47,"M",2018
"S5",2018-01-16,423.46,"M",2018
"S5",2018-01-17,423.46,"M",2018
"S5",2018-01-18,423.46,"M",2018
"S5",2018-01-19,423.46,"M",2018
"S5",2018-01-20,423.46,"M",2018
"S5",2018-01-21,423.46,"M",2018
"S5",2018-01-22,423.46,"M",2018
"S5",2018-01-23,423.46,"M",2018
"S5",2018-01-24,423.46,"M",2018
"S5",2018-01-25,423.46,"M",2018
"S5",2018-01-26,423.46,"M",2018
"S5",2018-01-27,423.46,"M",2018
"S5",2018-01-28,423.46,"M",2018
"S5",2018-01-29,423.46,"M",2018
"S5",2018-01-30,423.46,"M",2018
"S5",2018-01-31,423.46,"M",2018
"S5",2018-02-01,423.45,"M",2018
"S5",2018-02-02,423.45,"M",2018
"S5",2018-02-03,423.45,"M",2018
"S5",2018-02-04,423.45,"M",2018
"S5",2018-02-05,423.45,"M",2018
"S5",2018-02-06,423.44,"M",2018
"S5",2018-02-07,423.44,"M",2018
"S5",2018-02-08,423.44,"M",2018
"S5",2018-02-09,423.44,"M",2018
"S5",2018-02-10,423.44,"M",2018
"S5",2018-02-11,423.43,"M",2018
"S5",2018-02-12,423.43,"M",2018
"S5",2018-02-13,423.43,"M",2018
"S5",2018-02-14,423.43,"M",2018
"S5",2018-02-15,423.43,"M",2018
"S5",2018-02-16,423.43,"M",2018
"S5",2018-02-17,423.43,"M",2018
"S5",2018-02-18,423.43,"M",2018
"S5",2018-02-19,423.42,"M",2018
"S5",2018-02-20,423.42,"M",2018
"S5",2018-02-21,423.42,"M",2018
"S5",2018-02-22,423.42,"M",2018
"S5",2018-02-23,423.42,"M",2018
"S5",2018-02-24,423.43,"M",2018
"S5",2018-02-25,423.43,"M",2018
"S5",2018-02-26,423.43,"M",2018
"S5",2018-02-27,423.43,"M",2018
"S5",2018-02-28,423.43,"M",2018
"S5",2018-03-01,423.43,"M",2018
"S5",2018-03-02,423.43,"M",2018
"S5",2018-03-03,423.42,"M",2018
"S5",2018-03-04,423.42,"M",2018
"S5",2018-03-05,423.43,"M",2018
"S5",2018-03-06,423.43,"M",2018
"S5",2018-03-07,423.43,"M",2018
"S5",2018-03-08,423.43,"M",2018
"S5",2018-03-09,423.43,"M",2018
"S5",2018-03-10,423.43,"M",2018
"S5",2018-03-11,423.42,"M",2018
"S5",2018-03-12,423.42,"M",2018
"S5",2018-03-13,423.42,"M",2018
"S5",2018-03-14,423.42,"M",2018
"S5",2018-03-15,423.42,"M",2018
"S5",2018-03-16,423.42,"M",2018
"S5",2018-03-17,423.42,"M",2018
"S5",2018-03-18,423.42,"M",2018
"S5",2018-03-19,423.42,"M",2018
"S5",2018-03-20,423.42,"M",2018
"S5",2018-03-21,423.42,"M",2018
"S5",2018-03-22,423.42,"M",2018
"S5",2018-03-23,423.42,"M",2018
"S5",2018-03-24,423.42,"M",2018
"S5",2018-03-25,423.42,"M",2018
"S5",2018-03-26,423.42,"M",2018
"S5",2018-03-27,423.42,"M",2018
"S5",2018-03-28,423.42,"M",2018
"S5",2018-03-29,423.42,"M",2018
"S5",2018-03-30,423.42,"M",2018
"S5",2018-03-31,423.42,"M",2018
"S5",2018-04-01,423.42,"M",2018
"S5",2018-04-02,423.42,"M",2018
"S5",2018-04-03,423.42,"M",2018
"S5",2018-04-04,423.42,"M",2018
"S5",2018-04-05,423.42,"M",2018
"S5",2018-04-06,423.42,"M",2018
"S5",2018-04-07,423.42,"M",2018
"S5",2018-04-08,423.42,"M",2018
"S5",2018-04-09,423.42,"M",2018
"S5",2018-04-10,423.41,"M",2018
"S5",2018-04-11,423.42,"M",2018
"S5",2018-04-12,423.42,"M",2018
"S5",2018-04-13,423.41,"M",2018
"S5",2018-04-14,423.4,"M",2018
"S5",2018-04-15,423.39,"M",2018
"S5",2018-04-16,423.38,"M",2018
"S5",2018-04-17,423.38,"M",2018
"S5",2018-04-18,423.39,"M",2018
